_id,Date,Gender,Player/Team 1 Name,Player/Team 2 Name,Winner Name,Round Number,Court Name,Tournament Name,Score,MatchType
5f21ece5e7362f484263535c,2017-08-03,Men,(5) Alexander Zverev,Tennys Sandgren,(5) Alexander Zverev,Third Round,Stadium,2017 ATP & WTA Citi Open,(7-5)(7-5),Singles
5f21ece5e7362f484263535d,2017-08-03,Men,Guido Pella,Yuki Bhambri,Yuki Bhambri,Third Round,Grandstand 1,2017 ATP & WTA Citi Open,(7-6)(3-6)(1-6),Singles
5f21ece5e7362f484263535e,2017-08-03,Men,Daniil Medvedev,(4) Grigor Dimitrov,Daniil Medvedev,Third Round,Grandstand 1,2017 ATP & WTA Citi Open,(6-4)(6-2),Singles
5f21ece5e7362f484263535f,2017-08-03,Men,(1) Dominic Thiem,(15) Kevin Anderson,(15) Kevin Anderson,Third Round,Stadium,2017 ATP & WTA Citi Open,(3-6)(7-6)(6-7),Singles
5f21ece5e7362f4842635360,2017-08-03,Men,(13) Juan Martin del Potro,(2) Kei Nishikori,(2) Kei Nishikori,Third Round,Stadium,2017 ATP & WTA Citi Open,(4-6)(5-7),Singles
5f21ece9e7362f48426353d5,2017-08-10,Men,Jared Donaldson,Diego Schwartzman,Diego Schwartzman,Third Round,Banque Nationale,2017 ATP Coupe Rogers,(6-5)(5-7)(5-7),Singles
5f21ece9e7362f48426353d6,2017-08-10,Men,(7) Grigor Dimitrov,Robin Haase,Robin Haase,Third Round,Banque Nationale,2017 ATP Coupe Rogers,(6-7)(6-4)(1-6),Singles
5f21ece9e7362f48426353d7,2017-08-10,Men,Kevin Anderson,Sam Querrey,Kevin Anderson,Third Round,Banque Nationale,2017 ATP Coupe Rogers,(6-4)(6-1),Singles
5f21ece9e7362f48426353d8,2017-08-10,Men,Hyeon Chung,Adrian Mannarino,Adrian Mannarino,Third Round,Banque Nationale,2017 ATP Coupe Rogers,(3-6)(3-6),Singles
5f21ece9e7362f48426353d9,2017-08-10,Men,Gael Monfils,(12) Roberto Bautista Agut,(12) Roberto Bautista Agut,Third Round,Court Central,2017 ATP Coupe Rogers,(6-4)(6-7)(6-7),Singles
5f21ece9e7362f48426353da,2017-08-10,Men,David Ferrer,(2) Roger Federer,David Ferrer,Third Round,Court Central,2017 ATP Coupe Rogers,(6-4)(4-6)(2-6),Singles
5f21ece9e7362f48426353db,2017-08-10,Men,(4) Alexander Zverev,(16) Nick Kyrgios,(4) Alexander Zverev,Third Round,Court Central,2017 ATP Coupe Rogers,(6-4)(6-3),Singles
5f21ece9e7362f48426353dc,2017-08-10,Men,(1) Rafael Nadal,Denis Shapovalov,Denis Shapovalov,Third Round,Court Central,2017 ATP Coupe Rogers,(6-3)(4-6)(6-7),Singles
5f21ece9e7362f48426353dd,2017-08-10,Women,(1) Karolina Pliskova,Naomi Osaka,(1) Karolina Pliskova,Third Round,Centre Court,2017 WTA Rogers Cup presented by National Bank,(6-2)(6-7)(1-1),Singles
5f21ece9e7362f48426353de,2017-08-10,Women,(10) Agnieszka Radwanska,(6) Caroline Wozniacki,(6) Caroline Wozniacki,Third Round,Centre Court,2017 WTA Rogers Cup presented by National Bank,(3-6)(1-6),Singles
5f21ece9e7362f48426353df,2017-08-10,Women,Barbora Strycova,(2) Simona Halep,(2) Simona Halep,Third Round,Centre Court,2017 WTA Rogers Cup presented by National Bank,(1-6)(0-6),Singles
5f21ece9e7362f48426353e0,2017-08-10,Women,(5) Elina Svitolina,(9) Venus Williams,(5) Elina Svitolina,Third Round,Centre Court,2017 WTA Rogers Cup presented by National Bank,(6-2)(6-1),Singles
5f21ece9e7362f48426353e1,2017-08-10,Women,Catherine Bellis,Caroline Garcia,Caroline Garcia,Third Round,Grandstand,2017 WTA Rogers Cup presented by National Bank,(4-6)(2-6),Singles
5f21ece9e7362f48426353e2,2017-08-10,Women,Lucie Safarova,Ekaterina Makarova,Lucie Safarova,Third Round,Grandstand,2017 WTA Rogers Cup presented by National Bank,(6-3)(6-7)(6-2),Singles
5f21ece9e7362f48426353e3,2017-08-10,Women,(3) Angelique Kerber,Sloane Stephens,Sloane Stephens,Third Round,Grandstand,2017 WTA Rogers Cup presented by National Bank,(2-6)(2-6),Singles
5f21ece9e7362f48426353e4,2017-08-10,Women,Ashleigh Barty,(4) Garbine Muguruza,(4) Garbine Muguruza,Third Round,Centre Court,2017 WTA Rogers Cup presented by National Bank,(0-6)(6-3)(2-6),Singles
5f21ecebe7362f4842635443,2017-08-17,Men,(7) Grigor Dimitrov,Juan Martin del Potro,(7) Grigor Dimitrov,Third Round,Center,2017 ATP & WTA Western & Southern Open,(6-3)(7-5),Singles
5f21ecebe7362f4842635444,2017-08-17,Men,Nikoloz Basilashvili,Jared Donaldson,Jared Donaldson,Third Round,Court 10,2017 ATP & WTA Western & Southern Open,(4-6)(6-7),Singles
5f21ecebe7362f4842635445,2017-08-17,Men,(14) John Isner,Frances Tiafoe,(14) John Isner,Third Round,Center,2017 ATP & WTA Western & Southern Open,(7-6)(7-5),Singles
5f21ecebe7362f4842635446,2017-08-17,Men,Yuichi Sugita,Karen Khachanov,Yuichi Sugita,Third Round,Stadium 3,2017 ATP & WTA Western & Southern Open,(6-7)(6-3)(6-3),Singles
5f21ecebe7362f4842635447,2017-08-17,Men,(11) Pablo Carreno Busta,David Ferrer,David Ferrer,Third Round,Grandstand,2017 ATP & WTA Western & Southern Open,(4-6)(4-6),Singles
5f21ecebe7362f4842635448,2017-08-17,Men,(3) Dominic Thiem,Adrian Mannarino,(3) Dominic Thiem,Third Round,Grandstand,2017 ATP & WTA Western & Southern Open,(7-6)(7-6),Singles
5f21ecebe7362f4842635449,2017-08-17,Women,Carla Suarez Navarro,(8) Svetlana Kuznetsova,(8) Svetlana Kuznetsova,Third Round,Court 10,2017 ATP & WTA Western & Southern Open,(2-6)(4-6),Singles
5f21ecece7362f484263544a,2017-08-17,Women,(4) Garbine Muguruza,(16) Madison Keys,(4) Garbine Muguruza,Third Round,Center,2017 ATP & WTA Western & Southern Open,(6-4)(3-6)(7-6),Singles
5f21ecece7362f484263544b,2017-08-17,Women,(7) Johanna Konta,(11) Dominika Cibulkova,(7) Johanna Konta,Third Round,Stadium 3,2017 ATP & WTA Western & Southern Open,(6-3)(6-4),Singles
5f21ecece7362f484263544c,2017-08-17,Women,(15) Anastasija Sevastova,(2) Simona Halep,(2) Simona Halep,Third Round,Grandstand,2017 ATP & WTA Western & Southern Open,(4-6)(3-6),Singles
5f21ecece7362f484263544d,2017-08-17,Women,Ashleigh Barty,(6) Caroline Wozniacki,(6) Caroline Wozniacki,Third Round,Stadium 3,2017 ATP & WTA Western & Southern Open,(4-6)(2-6),Singles
5f21ecece7362f484263544e,2017-08-18,Men,(1) Rafael Nadal,Albert Ramos-Vinolas,(1) Rafael Nadal,Third Round,Center,2017 ATP & WTA Western & Southern Open,(7-6)(6-2),Singles
5f21ecece7362f4842635451,2017-08-18,Men,Nick Kyrgios,Ivo Karlovic,Nick Kyrgios,Third Round,Grandstand,2017 ATP & WTA Western & Southern Open,(4-6)(7-6)(6-3),Singles
5f21ecece7362f4842635456,2017-08-18,Women,Sloane Stephens,Ekaterina Makarova,Sloane Stephens,Third Round,Court 4,2017 ATP & WTA Western & Southern Open,(2-6)(6-3)(6-4),Singles
5f21ecece7362f4842635459,2017-08-18,Women,(5) Elina Svitolina,Julia Goerges,Julia Goerges,Third Round,Court 10,2017 ATP & WTA Western & Southern Open,(5-7)(4-6),Singles
5f21ecece7362f484263545a,2017-08-18,Women,(1) Karolina Pliskova,Camila Giorgi,(1) Karolina Pliskova,Third Round,Stadium 3,2017 ATP & WTA Western & Southern Open,(6-3)(4-6)(6-6),Singles
5f21eceee7362f4842635497,2017-08-23,Men,(6) Steve Johnson,Carlos Berlocq,(6) Steve Johnson,Third Round,Center Court,2017 ATP Winston-Salem Open,(7-6)(6-4),Singles
5f21eceee7362f4842635498,2017-08-23,Men,(3) John Isner,(14) Borna Coric,(14) Borna Coric,Third Round,Center Court,2017 ATP Winston-Salem Open,(5-7)(2-6),Singles
5f21eceee7362f4842635499,2017-08-23,Men,Taylor Fritz,(7) Paolo Lorenzi,Taylor Fritz,Third Round,Court 2,2017 ATP Winston-Salem Open,(7-6)(7-6),Singles
5f21eceee7362f484263549a,2017-08-23,Men,Horacio Zeballos,Damir Dzumhur,Damir Dzumhur,Third Round,Court 3,2017 ATP Winston-Salem Open,(5-7)(3-6),Singles
5f21eceee7362f484263549b,2017-08-23,Women,(1) Roberto Bautista Agut,Marcos Baghdatis,(1) Roberto Bautista Agut,Third Round,Center Court,2017 ATP Winston-Salem Open,(6-3)(6-4),Singles
5f21eceee7362f484263549c,2017-08-23,Women,Kyle Edmund,Marton Fucsovics,Kyle Edmund,Third Round,Court 2,2017 ATP Winston-Salem Open,(6-2)(6-1),Singles
5f21eceee7362f484263549d,2017-08-23,Women,(13) Hyeon Chung,Julien Benneteau,(13) Hyeon Chung,Third Round,Court 2,2017 ATP Winston-Salem Open,(6-4)(1-1),Singles
5f21eceee7362f484263549e,2017-08-23,Women,Andreas Seppi,Jan-Lennard Struff,Jan-Lennard Struff,Third Round,Court 3,2017 ATP Winston-Salem Open,(3-6)(7-6)(6-7),Singles
5f21ecf4e7362f4842635597,2017-09-01,Men,(16) Lucas Pouille,Mikhail Kukushkin,(16) Lucas Pouille,Third Round,Court 17,2017 US Open,(2-6)(6-3)(6-4)(6-4),Singles
5f21ecf4e7362f4842635598,2017-09-01,Men,(29) Diego Schwartzman,(5) Marin Cilic,(29) Diego Schwartzman,Third Round,Grandstand,2017 US Open,(4-6)(7-5)(7-5)(6-4),Singles
5f21ecf4e7362f4842635599,2017-09-01,Men,Denis Shapovalov,Kyle Edmund,Denis Shapovalov,Third Round,Arthur Ashe Stadium,2017 US Open,(3-6)(6-3)(6-3)(1-1),Singles
5f21ecf4e7362f484263559a,2017-09-01,Men,(17) Sam Querrey,Radu Albot,(17) Sam Querrey,Third Round,Louis Armstrong Stadium,2017 US Open,(4-6)(6-2)(6-4)(6-4),Singles
5f21ecf4e7362f484263559b,2017-09-01,Men,Thomas Fabbiano,Paolo Lorenzi,Paolo Lorenzi,Third Round,Court 17,2017 US Open,(2-6)(4-6)(4-6),Singles
5f21ecf4e7362f484263559c,2017-09-01,Men,Nicolas Mahut,(12) Pablo Carreno Busta,(12) Pablo Carreno Busta,Third Round,Louis Armstrong Stadium,2017 US Open,(3-6)(4-6)(3-6),Singles
5f21ecf4e7362f484263559d,2017-09-01,Men,(28) Kevin Anderson,Borna Coric,(28) Kevin Anderson,Third Round,Grandstand,2017 US Open,(6-4)(6-3)(6-2),Singles
5f21ecf4e7362f484263559e,2017-09-01,Men,(23) Mischa Zverev,(10) John Isner,(23) Mischa Zverev,Third Round,Arthur Ashe Stadium,2017 US Open,(6-4)(6-3)(7-6),Singles
5f21ecf4e7362f484263559f,2017-09-01,Women,(13) Petra Kvitova,(18) Caroline Garcia,(13) Petra Kvitova,Third Round,Arthur Ashe Stadium,2017 US Open,(6-6)(6-4),Singles
5f21ecf4e7362f48426355a0,2017-09-01,Women,Ashleigh Barty,Sloane Stephens,Sloane Stephens,Third Round,Louis Armstrong Stadium,2017 US Open,(2-6)(4-6),Singles
5f21ecf4e7362f48426355a1,2017-09-01,Women,(31) Magdalena Rybarikova,(3) Garbine Muguruza,(3) Garbine Muguruza,Third Round,Louis Armstrong Stadium,2017 US Open,(1-6)(1-6),Singles
5f21ecf5e7362f48426355a2,2017-09-01,Women,(16) Anastasija Sevastova,Donna Vekic,(16) Anastasija Sevastova,Third Round,Grandstand,2017 US Open,(6-2)(6-3),Singles
5f21ecf5e7362f48426355a3,2017-09-01,Women,Ekaterina Makarova,Carla Suarez Navarro,Carla Suarez Navarro,Third Round,Court 5,2017 US Open,(1-6)(6-3)(3-6),Singles
5f21ecf5e7362f48426355a4,2017-09-01,Women,Aleksandra Krunic,(30) Julia Goerges,(30) Julia Goerges,Third Round,Court 5,2017 US Open,(3-6)(3-6),Singles
5f21ecf5e7362f48426355a5,2017-09-01,Women,Maria Sakkari,(9) Venus Williams,(9) Venus Williams,Third Round,Arthur Ashe Stadium,2017 US Open,(3-6)(4-6),Singles
5f21ecf5e7362f48426355a6,2017-09-01,Women,Sofia Kenin,Maria Sharapova,Maria Sharapova,Third Round,Arthur Ashe Stadium,2017 US Open,(5-7)(2-6),Singles
5f21ecf6e7362f48426355cd,2017-09-02,Men,(1) Rafael Nadal,Leonardo Mayer,(1) Rafael Nadal,Third Round,Arthur Ashe Stadium,2017 US Open,(6-7)(6-3)(6-1)(6-4),Singles
5f21ecf6e7362f48426355ce,2017-09-02,Men,Viktor Troicki,Alexandr Dolgopolov,Alexandr Dolgopolov,Third Round,Grandstand,2017 US Open,(1-6)(0-6)(4-6),Singles
5f21ecf6e7362f48426355cf,2017-09-02,Men,(11) Roberto Bautista Agut,(24) Juan Martin del Potro,(24) Juan Martin del Potro,Third Round,Grandstand,2017 US Open,(3-6)(3-6)(4-6),Singles
5f21ecf6e7362f48426355d0,2017-09-02,Men,(9) David Goffin,(18) Gael Monfils,(9) David Goffin,Third Round,Louis Armstrong Stadium,2017 US Open,(7-5)(5-1),Singles
5f21ecf6e7362f48426355d1,2017-09-02,Men,Philipp Kohlschreiber,John Millman,Philipp Kohlschreiber,Third Round,Court 17,2017 US Open,(7-5)(6-2)(6-4),Singles
5f21ecf6e7362f48426355d2,2017-09-02,Men,(30) Adrian Mannarino,(6) Dominic Thiem,(6) Dominic Thiem,Third Round,Louis Armstrong Stadium,2017 US Open,(5-7)(3-6)(4-6),Singles
5f21ecf6e7362f48426355d3,2017-09-02,Men,Damir Dzumhur,Andrey Rublev,Andrey Rublev,Third Round,Court 5,2017 US Open,(4-6)(4-6)(7-5)(4-6),Singles
5f21ecf6e7362f48426355d4,2017-09-02,Men,(3) Roger Federer,(31) Feliciano Lopez,(3) Roger Federer,Third Round,Arthur Ashe Stadium,2017 US Open,(6-3)(6-3)(7-5),Singles
5f21ecf6e7362f48426355d5,2017-09-02,Women,Jennifer Brady,Monica Niculescu,Jennifer Brady,Third Round,Court 17,2017 US Open,(6-3)(4-6)(7-6),Singles
5f21ecf6e7362f48426355d6,2017-09-02,Women,Lucie Safarova,Kurumi Nara,Lucie Safarova,Third Round,Court 5,2017 US Open,(6-3)(6-2),Singles
5f21ecf6e7362f48426355d7,2017-09-02,Women,(10) Agnieszka Radwanska,(20) Coco Vandeweghe,(20) Coco Vandeweghe,Third Round,Arthur Ashe Stadium,2017 US Open,(5-7)(6-4)(4-6),Singles
5f21ecf6e7362f48426355d8,2017-09-02,Women,(4) Elina Svitolina,Shelby Rogers,(4) Elina Svitolina,Third Round,Grandstand,2017 US Open,(6-4)(7-5),Singles
5f21ecf6e7362f48426355d9,2017-09-02,Women,(1) Karolina Pliskova,(27) Zhang Shuai,(1) Karolina Pliskova,Third Round,Arthur Ashe Stadium,2017 US Open,(3-6)(7-5)(6-4),Singles
5f21ecf6e7362f48426355da,2017-09-02,Women,Kaia Kanepi,Naomi Osaka,Kaia Kanepi,Third Round,Court 5,2017 US Open,(6-3)(2-6)(7-5),Singles
5f21ecf6e7362f48426355db,2017-09-02,Women,(12) Jelena Ostapenko,Daria Kasatkina,Daria Kasatkina,Third Round,Louis Armstrong Stadium,2017 US Open,(3-6)(2-6),Singles
5f21ecf6e7362f48426355dc,2017-09-02,Women,(17) Elena Vesnina,(15) Madison Keys,(15) Madison Keys,Third Round,Arthur Ashe Stadium,2017 US Open,(6-2)(4-6)(1-6),Singles
5f21ed00e7362f4842635766,2017-09-27,Men,Karolina Pliskova,Qiang Wang,Karolina Pliskova,Third Round,Centre Court,2017 WTA Dongfeng Motor Wuhan Open,(6-2)(6-1),Singles
5f21ed00e7362f4842635767,2017-09-27,Men,Garbine Muguruza,Magda Linette,Garbine Muguruza,Third Round,Centre Court,2017 WTA Dongfeng Motor Wuhan Open,(6-2)(1-6)(6-4),Singles
5f21ed00e7362f4842635768,2017-09-27,Men,Elena Vesnina,Maria Sakkari,Maria Sakkari,Third Round,Court 1,2017 WTA Dongfeng Motor Wuhan Open,(6-7)(5-7),Singles
5f21ed00e7362f4842635769,2017-09-27,Men,Agnieszka Radwanska,Ashleigh Barty,Ashleigh Barty,Third Round,Centre Court,2017 WTA Dongfeng Motor Wuhan Open,(6-4)(0-6)(4-6),Singles
5f21ed00e7362f484263576a,2017-09-27,Men,Monica Puig,Jelena Ostapenko,Jelena Ostapenko,Third Round,Centre Court,2017 WTA Dongfeng Motor Wuhan Open,(2-6)(6-3)(3-6),Singles
5f21ed00e7362f484263576b,2017-09-27,Men,Dominika Cibulkova,Caroline Garcia,Caroline Garcia,Third Round,Centre Court,2017 WTA Dongfeng Motor Wuhan Open,(3-6)(5-7),Singles
5f21ed00e7362f484263576c,2017-09-27,Men,Alize Cornet,Varvara Lepchenko,Alize Cornet,Third Round,Court 1,2017 WTA Dongfeng Motor Wuhan Open,(3-6)(6-4)(6-2),Singles
5f21ed00e7362f484263576d,2017-09-27,Men,Ekaterina Makarova,Daria Kasatkina,Ekaterina Makarova,Third Round,Court 1,2017 WTA Dongfeng Motor Wuhan Open,(6-4)(6-4),Singles
5f21ed04e7362f48426357f2,2017-10-04,Men,Maria Sharapova,(2) Simona Halep,(2) Simona Halep,Third Round,National Tennis Stadium,2017 ATP & WTA China Open,(2-6)(2-6),Singles
5f21ed04e7362f48426357f3,2017-10-04,Men,Alize Cornet,Caroline Garcia,Caroline Garcia,Third Round,Lotus Court,2017 ATP & WTA China Open,(2-6)(1-6),Singles
5f21ed04e7362f48426357f4,2017-10-04,Men,Sorana Cirstea,(4) Karolina Pliskova,Sorana Cirstea,Third Round,National Tennis Stadium,2017 ATP & WTA China Open,(6-1)(7-5),Singles
5f21ed04e7362f48426357f6,2017-10-04,Women,Daria Kasatkina,(11) Agnieszka Radwanska,Daria Kasatkina,Third Round,National Tennis Stadium,2017 ATP & WTA China Open,(4-6)(7-5)(6-2),Singles
5f21ed04e7362f48426357f7,2017-10-04,Women,Barbora Strycova,Daria Gavrilova,Barbora Strycova,Third Round,Moon Court,2017 ATP & WTA China Open,(6-6)(6-4),Singles
5f21ed04e7362f4842635802,2017-10-05,Men,(3) Elina Svitolina,Elena Vesnina,(3) Elina Svitolina,Third Round,Lotus Court,2017 ATP & WTA China Open,(6-2)(7-5),Singles
5f21ed04e7362f4842635803,2017-10-05,Men,(12) Petra Kvitova,(5) Caroline Wozniacki,(12) Petra Kvitova,Third Round,National Tennis Stadium,2017 ATP & WTA China Open,(6-1)(6-4),Singles
5f21ed04e7362f4842635804,2017-10-05,Men,Peng Shuai,(9) Jelena Ostapenko,(9) Jelena Ostapenko,Third Round,National Tennis Stadium,2017 ATP & WTA China Open,(0-3),Singles
5f21ed07e7362f484263587a,2017-10-12,Men,(10) Sam Querrey,(6) Grigor Dimitrov,(6) Grigor Dimitrov,Third Round,Stadium,2017 ATP Shanghai Rolex Masters,(3-6)(6-7),Singles
5f21ed07e7362f484263587b,2017-10-12,Men,(4) Marin Cilic,Steve Johnson,(4) Marin Cilic,Third Round,Stadium,2017 ATP Shanghai Rolex Masters,(7-6)(6-4),Singles
5f21ed07e7362f484263587c,2017-10-12,Men,Alexandr Dolgopolov,(2) Roger Federer,(2) Roger Federer,Third Round,Stadium,2017 ATP Shanghai Rolex Masters,(4-6)(2-6),Singles
5f21ed07e7362f484263587d,2017-10-12,Men,Jan-Lennard Struff,Albert Ramos-Vinolas,Albert Ramos-Vinolas,Third Round,Union Pay,2017 ATP Shanghai Rolex Masters,(6-7)(4-6),Singles
5f21ed08e7362f484263587e,2017-10-12,Men,(16) Juan Martin del Potro,(3) Alexander Zverev,(16) Juan Martin del Potro,Third Round,Stadium,2017 ATP Shanghai Rolex Masters,(3-6)(7-6)(6-4),Singles
5f21ed08e7362f484263587f,2017-10-12,Men,(1) Rafael Nadal,Fabio Fognini,(1) Rafael Nadal,Third Round,Stadium,2017 ATP Shanghai Rolex Masters,(6-3)(6-1),Singles
5f21ed08e7362f4842635880,2017-10-12,Men,Gilles Simon,Richard Gasquet,Richard Gasquet,Third Round,Union Pay,2017 ATP Shanghai Rolex Masters,(5-7)(7-6)(3-6),Singles
5f21ed0fe7362f48426359a9,2017-11-02,Men,(7) David Goffin,Julien Benneteau,Julien Benneteau,Third Round,Court 1,2017 ATP Rolex Paris Masters,(3-6)(3-6),Singles
5f21ed0fe7362f48426359aa,2017-11-02,Men,(9) John Isner,(6) Grigor Dimitrov,(9) John Isner,Third Round,Court Central,2017 ATP Rolex Paris Masters,(7-6)(5-7)(7-6),Singles
5f21ed0fe7362f48426359ab,2017-11-02,Men,(1) Rafael Nadal,Pablo Cuevas,(1) Rafael Nadal,Third Round,Court Central,2017 ATP Rolex Paris Masters,(6-3)(6-7)(6-3),Singles
5f21ed0fe7362f48426359ac,2017-11-02,Men,Robin Haase,(13) Juan Martin del Potro,(13) Juan Martin del Potro,Third Round,Court Central,2017 ATP Rolex Paris Masters,(5-7)(4-6),Singles
5f21ed0fe7362f48426359ad,2017-11-02,Men,(5) Dominic Thiem,Fernando Verdasco,Fernando Verdasco,Third Round,Court Central,2017 ATP Rolex Paris Masters,(4-6)(4-6),Singles
5f21ed0fe7362f48426359ae,2017-11-02,Men,(16) Jack Sock,(17) Lucas Pouille,(16) Jack Sock,Third Round,Court Central,2017 ATP Rolex Paris Masters,(7-6)(6-3),Singles
5f21ed0fe7362f48426359af,2017-11-02,Men,(14) Roberto Bautista Agut,(3) Marin Cilic,(3) Marin Cilic,Third Round,Court Central,2017 ATP Rolex Paris Masters,(6-7)(2-6),Singles
5f21ed0fe7362f48426359b0,2017-11-02,Men,Filip Krajinovic,Nicolas Mahut,Filip Krajinovic,Third Round,Court 1,2017 ATP Rolex Paris Masters,(6-2)(3-6)(6-1),Singles
5f21ed1de7362f4842635ba6,2018-01-18,Men,Kyle Edmund,Nikoloz Basilashvili,Kyle Edmund,Third Round,Show Court 2,2018 Australian Open,(7-6)(3-6)(4-6)(6-7)(7-5),Singles
5f21ed1de7362f4842635ba7,2018-01-18,Men,(3) Grigor Dimitrov,(30) Andrey Rublev,(3) Grigor Dimitrov,Third Round,Rod Laver Arena,2018 Australian Open,(6-3)(4-6)(6-4)(6-4),Singles
5f21ed1de7362f4842635bab,2018-01-18,Men,(10) Pablo Carreno Busta,(23) Gilles Muller,(10) Pablo Carreno Busta,Third Round,Margaret Court Arena,2018 Australian Open,(7-6)(4-6)(7-5)(7-5),Singles
5f21ed1de7362f4842635bac,2018-01-18,Men,Andreas Seppi,Ivo Karlovic,Andreas Seppi,Third Round,Hisense Arena,2018 Australian Open,(6-3)(7-6)(6-7)(6-7)(9-7),Singles
5f21ed1de7362f4842635baf,2018-01-18,Women,Marta Kostyuk,(4) Elina Svitolina,(4) Elina Svitolina,Third Round,Rod Laver Arena,2018 Australian Open,(2-6)(2-6),Singles
5f21ed1de7362f4842635bb0,2018-01-18,Women,Luksika Kumkhum,Petra Martic,Petra Martic,Third Round,Rod Laver Arena,2018 Australian Open,(3-6)(6-3)(5-7),Singles
5f21ed1de7362f4842635bb3,2018-01-18,Women,Denisa Allertova,Magda Linette,Denisa Allertova,Third Round,Margaret Court Arena,2018 Australian Open,(6-1)(6-4),Singles
5f21ed1de7362f4842635bb4,2018-01-18,Women,Elise Mertens,Alize Cornet,Elise Mertens,Third Round,Hisense Arena,2018 Australian Open,(7-5)(6-4),Singles
5f21ed1ee7362f4842635bcf,2018-01-19,Men,(24) Diego Schwartzman,Alexandr Dolgopolov,(24) Diego Schwartzman,Third Round,Show Court 3,2018 Australian Open,(6-7)(6-2)(6-3)(6-3),Singles
5f21ed1ee7362f4842635bd0,2018-01-19,Men,(17) Nick Kyrgios,(15) Jo-Wilfried Tsonga,(17) Nick Kyrgios,Third Round,Rod Laver Arena,2018 Australian Open,(7-6)(4-6)(7-6)(7-6),Singles
5f21ed1ee7362f4842635bd1,2018-01-19,Men,Maximilian Marterer,Tennys Sandgren,Tennys Sandgren,Third Round,Show Court 2,2018 Australian Open,(7-5)(3-6)(5-7)(6-7),Singles
5f21ed1ee7362f4842635bd2,2018-01-19,Men,Julien Benneteau,(25) Fabio Fognini,(25) Fabio Fognini,Third Round,Hisense Arena,2018 Australian Open,(6-3)(2-6)(1-6)(6-4)(3-6),Singles
5f21ed1ee7362f4842635bd3,2018-01-19,Men,(1) Rafael Nadal,(28) Damir Dzumhur,(1) Rafael Nadal,Third Round,Margaret Court Arena,2018 Australian Open,(6-1)(6-3)(6-1),Singles
5f21ed1ee7362f4842635bd4,2018-01-19,Men,Ryan Harrison,(6) Marin Cilic,(6) Marin Cilic,Third Round,Hisense Arena,2018 Australian Open,(6-7)(3-6)(6-7),Singles
5f21ed1ee7362f4842635bd5,2018-01-19,Men,(5) Dominic Thiem,(26) Adrian Mannarino,(5) Dominic Thiem,Third Round,Margaret Court Arena,2018 Australian Open,(6-4)(6-2)(7-5),Singles
5f21ed1ee7362f4842635bd6,2018-01-19,Men,Hyeon Chung,(4) Alexander Zverev,Hyeon Chung,Third Round,Rod Laver Arena,2018 Australian Open,(5-7)(7-6)(2-6)(6-3)(6-6),Singles
5f21ed1ee7362f4842635bd7,2018-01-19,Women,Kateryna Bondarenko,(19) Magdalena Rybarikova,(19) Magdalena Rybarikova,Third Round,Margaret Court Arena,2018 Australian Open,(5-7)(6-3)(1-6),Singles
5f21ed1ee7362f4842635bd8,2018-01-19,Women,(7) Jelena Ostapenko,(32) Anett Kontaveit,(32) Anett Kontaveit,Third Round,Margaret Court Arena,2018 Australian Open,(3-6)(6-1)(3-6),Singles
5f21ed1ee7362f4842635bd9,2018-01-19,Women,(1) Simona Halep,Lauren Davis,(1) Simona Halep,Third Round,Rod Laver Arena,2018 Australian Open,(4-6)(6-4)(1-1),Singles
5f21ed1ee7362f4842635bda,2018-01-19,Women,Aliaksandra Sasnovich,(8) Caroline Garcia,(8) Caroline Garcia,Third Round,Hisense Arena,2018 Australian Open,(3-6)(7-5)(2-6),Singles
5f21ed1ee7362f4842635bdb,2018-01-19,Women,Kaia Kanepi,Carla Suarez Navarro,Carla Suarez Navarro,Third Round,Show Court 2,2018 Australian Open,(6-3)(1-6)(3-6),Singles
5f21ed1ee7362f4842635bdc,2018-01-19,Women,(30) Kiki Bertens,(2) Caroline Wozniacki,(2) Caroline Wozniacki,Third Round,Rod Laver Arena,2018 Australian Open,(4-6)(3-6),Singles
5f21ed1ee7362f4842635bdd,2018-01-19,Women,Ana Bogdan,(17) Madison Keys,(17) Madison Keys,Third Round,Margaret Court Arena,2018 Australian Open,(3-6)(4-6),Singles
5f21ed1ee7362f4842635bde,2018-01-19,Women,(29) Lucie Safarova,(6) Karolina Pliskova,(6) Karolina Pliskova,Third Round,Margaret Court Arena,2018 Australian Open,(6-7)(5-7),Singles
5f21ed1ee7362f4842635bef,2018-01-20,Men,(19) Tomas Berdych,(12) Juan Martin del Potro,(19) Tomas Berdych,Third Round,Hisense Arena,2018 Australian Open,(6-3)(6-3)(6-2),Singles
5f21ed1ee7362f4842635bf0,2018-01-20,Men,(29) Richard Gasquet,(2) Roger Federer,(2) Roger Federer,Third Round,Rod Laver Arena,2018 Australian Open,(2-6)(5-7)(4-6),Singles
5f21ed1ee7362f4842635bf1,2018-01-20,Men,Marton Fucsovics,Nicolas Kicker,Marton Fucsovics,Third Round,Show Court 3,2018 Australian Open,(6-3)(6-3)(6-2),Singles
5f21ed1fe7362f4842635bf2,2018-01-20,Men,(14) Novak Djokovic,(21) Albert Ramos-Vinolas,(14) Novak Djokovic,Third Round,Margaret Court Arena,2018 Australian Open,(6-2)(6-2)(6-3),Singles
